country_iso3;region_code;name;area;sdek_id;is_center;pod_max
arm;ER;Ереван;Армения;7114;0;0.000
arm;KT;Абовян;Армения;31140;0;0.000
arm;AG;Апаран;Армения;4877;0;0.000
arm;AV;Армавир;Армения;31223;0;0.000
arm;AG;Аштарак;Армения;31139;0;0.000
arm;LO;Ванадзор;Армения;5839;0;0.000
arm;SU;Горис;Армения;31385;0;0.000
arm;SH;Гюмри;Армения;6730;0;0.000
arm;KT;Егвард;Армения;31224;0;0.000
arm;VD;Ехегнадзор;Армения;31381;0;0.000
arm;SU;Капан;Армения;31384;0;0.000
arm;AR;Масис;Армения;31225;0;0.000
arm;KT;Раздан;Армения;10466;0;0.000
arm;GR;Севан;Армения;11080;0;0.000
arm;LO;Спитак;Армения;31383;0;0.000
arm;KT;Цахкадзор;Армения;31382;0;0.000
arm;AV;Эчмиадзин;Армения;31141;0;0.000
arm;AV;Вагаршапат;Армения;31141;0;0.000
blr;BR;Антополь;Брестскаяобл.;4870;0;0.000
blr;BR;Барановичи;Брестскаяобл.;5144;0;0.000
blr;BR;Белоозерск;Брестскаяобл.;5301;0;0.000
blr;BR;Береза;Брестскаяобл.;5353;0;0.000
blr;BR;Брест;Брестскаяобл.;5624;0;0.000
blr;BR;Высокое;Брестскаяобл.;6324;0;0.000
blr;BR;Ганцевичи;Брестскаяобл.;6386;0;0.000
blr;BR;Городище;Брестскаяобл.;6566;0;0.000
blr;BR;Давид-Городок;Брестскаяобл.;6736;0;0.000
blr;BR;Домачево;Брестскаяобл.;6977;0;0.000
blr;BR;Дрогичин;Брестскаяобл.;7007;0;0.000
blr;BR;Жабинка;Брестскаяобл.;7131;0;0.000
blr;BR;Иваново;Брестскаяобл.;15616;0;0.000
blr;BR;Ивацевичи;Брестскаяобл.;7291;0;0.000
blr;BR;Каменец;Брестскаяобл.;7591;0;0.000
blr;BR;Кобрин;Брестскаяобл.;8023;0;0.000
blr;BR;Лунинец;Брестскаяобл.;8812;0;0.000
blr;BR;Ляховичи;Брестскаяобл.;8839;0;0.000
blr;BR;Малорита;Брестскаяобл.;8914;0;0.000
blr;BR;Микашевичи;Брестскаяобл.;16940;0;0.000
blr;BR;Остромечево;Брестскаяобл.;24545;0;0.000
blr;BR;Пружаны;Брестскаяобл.;10403;0;0.000
blr;BR;"Речица, Столинский р-н";Брестскаяобл.;31591;0;0.000
blr;BR;Столин;Брестскаяобл.;11405;0;0.000
blr;VI;Бегомль;Витебскаяобл.;5224;0;0.000
blr;VI;Бешенковичи;Витебскаяобл.;5391;0;0.000
blr;VI;Богушевск;Витебскаяобл.;5495;0;0.000
blr;VI;Браслав;Витебскаяобл.;5590;0;0.000
blr;VI;Верхнедвинск;Витебскаяобл.;5998;0;0.000
blr;VI;Ветрино;Витебскаяобл.;6092;0;0.000
blr;VI;Видзы;Витебскаяобл.;6101;0;0.000
blr;VI;Витебск;Витебскаяобл.;6215;0;0.000
blr;VI;Воропаево;Витебскаяобл.;6276;0;0.000
blr;VI;Глубокое;Витебскаяобл.;6508;0;0.000
blr;VI;Городок;Витебскаяобл.;6570;0;0.000
blr;VI;Дисна;Витебскаяобл.;6949;0;0.000
blr;VI;Докшицы;Витебскаяобл.;6972;0;0.000
blr;VI;Должа;Витебскаяобл.;13526;0;0.000
blr;VI;Друя;Витебскаяобл.;7014;0;0.000
blr;VI;Дубровно;Витебскаяобл.;7025;0;0.000
blr;VI;Езерище;Витебскаяобл.;7087;0;0.000
blr;VI;Лепель;Витебскаяобл.;8606;0;0.000
blr;VI;Лиозно;Витебскаяобл.;8685;0;0.000
blr;VI;Миоры;Витебскаяобл.;9224;0;0.000
blr;VI;Новолукомль;Витебскаяобл.;24233;0;0.000
blr;VI;Новополоцк;Витебскаяобл.;9561;0;0.000
blr;VI;Орша;Витебскаяобл.;9963;0;0.000
blr;VI;Полоцк;Витебскаяобл.;10309;0;0.000
blr;VI;Поставы;Витебскаяобл.;10360;0;0.000
blr;VI;Россоны;Витебскаяобл.;10702;0;0.000
blr;VI;Сенно;Витебскаяобл.;11128;0;0.000
blr;VI;Толочин;Витебскаяобл.;11666;0;0.000
blr;VI;Ушачи;Витебскаяобл.;11915;0;0.000
blr;VI;Чашники;Витебскаяобл.;12531;0;0.000
blr;VI;Шарковщина;Витебскаяобл.;12686;0;0.000
blr;VI;Шумилино;Витебскаяобл.;12780;0;0.000
blr;HO;Белицк;Гомельскаяобл.;5257;0;0.000
blr;HO;Большевик;Гомельскаяобл.;5520;0;0.000
blr;HO;Брагин;Гомельскаяобл.;5567;0;0.000
blr;HO;Буда-Кошелево;Гомельскаяобл.;5692;0;0.000
blr;HO;Василевичи;Гомельскаяобл.;5888;0;0.000
blr;HO;Васильевка;Гомельскаяобл.;5889;0;0.000
blr;HO;Ветка;Гомельскаяобл.;6091;0;0.000
blr;HO;Гомель;Гомельскаяобл.;6539;0;0.000
blr;HO;Добруш;Гомельскаяобл.;6961;0;0.000
blr;HO;Ельск;Гомельскаяобл.;7105;0;0.000
blr;HO;Ерёмино;Гомельскаяобл.;23010;0;0.000
blr;HO;Житковичи;Гомельскаяобл.;7162;0;0.000
blr;HO;Жлобин;Гомельскаяобл.;7164;0;0.000
blr;HO;Забияка;Гомельскаяобл.;23024;0;0.000
blr;HO;Залипье;Гомельскаяобл.;23019;0;0.000
blr;HO;Калинковичи;Гомельскаяобл.;7563;0;0.000
blr;HO;Корма;Гомельскаяобл.;8170;0;0.000
blr;HO;Костюковка;Гомельскаяобл.;23011;0;0.000
blr;BR;Красное;Гомельскаяобл.;23022;0;0.000
blr;HO;"Красный Богатырь";Гомельскаяобл.;23029;0;0.000
blr;HO;Лельчицы;Гомельскаяобл.;8578;0;0.000
blr;HO;Лоев;Гомельскаяобл.;8733;0;0.000
blr;HO;Мичуринская;Гомельскаяобл.;23023;0;0.000
blr;HO;Мозырь;Гомельскаяобл.;9269;0;0.000
blr;HO;Наровля;Гомельскаяобл.;9456;0;0.000
blr;HO;"Новая Мильча";Гомельскаяобл.;23021;0;0.000
blr;HO;Октябрьский;Гомельскаяобл.;9843;0;0.000
blr;HO;Ольховка;Гомельскаяобл.;31310;0;0.000
blr;HO;Осовцы;Гомельскаяобл.;23017;0;0.000
blr;HO;Петриков;Гомельскаяобл.;10208;0;0.000
blr;;"Победа, Гомельская обл.";Гомельскаяобл.;23014;0;0.000
blr;HO;Поколюбичи;Гомельскаяобл.;23013;0;0.000
blr;HO;Поляна;Гомельскаяобл.;23028;0;0.000
blr;HO;Пролетарий;Гомельскаяобл.;23025;0;0.000
blr;HO;Речица;Гомельскаяобл.;10562;0;0.000
blr;HO;Рогачев;Гомельскаяобл.;10643;0;0.000
blr;HO;Светлогорск;Гомельскаяобл.;11062;0;0.000
blr;HO;Севруки;Гомельскаяобл.;23016;0;0.000
blr;HO;Селище-1;Гомельскаяобл.;31588;0;0.000
blr;HO;Уза;Гомельскаяобл.;23018;0;0.000
blr;HO;Улуковье;Гомельскаяобл.;23015;0;0.000
blr;HO;Урицкое;Гомельскаяобл.;23020;0;0.000
blr;HO;Хойники;Гомельскаяобл.;12381;0;0.000
blr;HO;Ченки;Гомельскаяобл.;23027;0;0.000
blr;HO;Чечерск;Гомельскаяобл.;12579;0;0.000
blr;HO;Юбилейный;Гомельскаяобл.;33304;0;0.000
blr;HO;Янтарный;Гомельскаяобл.;23012;0;0.000
blr;HR;Берёзовка;Гродненскаяобл.;16904;0;0.000
blr;HR;"Большая Берестовица";Гродненскаяобл.;5518;0;0.000
blr;HR;Волковыск;Гродненскаяобл.;6245;0;0.000
blr;HR;Вороново;Гродненскаяобл.;6275;0;0.000
blr;HR;Гродно;Гродненскаяобл.;6668;0;0.000
blr;HR;Дятлово;Гродненскаяобл.;7074;0;0.000
blr;HR;Желудок;Гродненскаяобл.;7150;0;0.000
blr;HR;Зельва;Гродненскаяобл.;7240;0;0.000
blr;HR;Ивье;Гродненскаяобл.;7294;0;0.000
blr;HR;Козловщина;Гродненскаяобл.;8047;0;0.000
blr;HR;Кореличи;Гродненскаяобл.;8162;0;0.000
blr;HR;Лида;Гродненскаяобл.;8635;0;0.000
blr;HR;Мосты;Гродненскаяобл.;9343;0;0.000
blr;HR;Новогрудок;Гродненскаяобл.;9556;0;0.000
blr;HR;Ольховка;Гродненскаяобл.;15713;0;0.000
blr;HR;Островец;Гродненскаяобл.;9981;0;0.000
blr;HR;Ошмяны;Гродненскаяобл.;10013;0;0.000
blr;HR;Свислочь;Гродненскаяобл.;11073;0;0.000
blr;HR;Слоним;Гродненскаяобл.;11255;0;0.000
blr;HR;Сморгонь;Гродненскаяобл.;11267;0;0.000
blr;HR;Щучин;Гродненскаяобл.;12795;0;0.000
blr;MI;Березино;Минскаяобл.;5355;0;0.000
blr;MI;"Бобр, Минская обл.";Минскаяобл.;5484;0;0.000
blr;MI;"Большие Новоселки";Минскаяобл.;32971;0;0.000
blr;MI;Борисов;Минскаяобл.;5536;0;0.000
blr;MI;Вилейка;Минскаяобл.;6118;0;0.000
blr;MI;Воложин;Минскаяобл.;6255;0;0.000
blr;MI;Гатово;Минскаяобл.;22963;0;0.000
blr;MI;Городея;Минскаяобл.;6565;0;0.000
blr;MI;Дзержинск;Минскаяобл.;6923;0;0.000
blr;MI;Дубовляны;Минскаяобл.;33014;0;0.000
blr;MI;Жодино;Минскаяобл.;7168;0;0.000
blr;MI;Заславль;Минскаяобл.;7214;0;0.000
blr;MI;"Зеленый Бор";Минскаяобл.;7238;0;0.000
blr;MI;Ивенец;Минскаяобл.;7292;0;0.000
blr;MI;Клецк;Минскаяобл.;7976;0;0.000
blr;MI;Копыль;Минскаяобл.;8150;0;0.000
blr;MI;Крупки;Минскаяобл.;8311;0;0.000
blr;MI;Лесковка;Минскаяобл.;33007;0;0.000
blr;MI;Логойск;Минскаяобл.;8727;0;0.000
blr;MI;Лядно;Минскаяобл.;22964;0;0.000
blr;BR;"Марьина Горка";Минскаяобл.;9014;0;0.000
blr;HM;Минск;Минскаяобл.;9220;0;0.000
blr;MI;Молодечно;Минскаяобл.;9276;0;0.000
blr;MI;Мядель;Минскаяобл.;9405;0;0.000
blr;MI;Несвиж;Минскаяобл.;9498;0;0.000
blr;MI;Ольховка;Минскаяобл.;31311;0;0.000
blr;BR;Пинск;Брестскаяобл.;10233;0;0.000
blr;MI;Пуховичи;Минскаяобл.;15692;0;0.000
blr;MI;Слуцк;Минскаяобл.;11258;0;0.000
blr;MI;Смолевичи;Минскаяобл.;11266;0;0.000
blr;MI;Солигорск;Минскаяобл.;11288;0;0.000
blr;MI;"Старые Дороги";Минскаяобл.;11373;0;0.000
blr;MI;Столбцы;Минскаяобл.;11404;0;0.000
blr;MI;Узда;Минскаяобл.;11849;0;0.000
blr;MI;Фаниполь;Минскаяобл.;15693;0;0.000
blr;MI;Червень;Минскаяобл.;12546;0;0.000
blr;MA;Белыничи;Могилевскаяобл.;5311;0;0.000
blr;MA;Бобруйск;Могилевскаяобл.;5488;0;0.000
blr;MA;Быхов;Могилевскаяобл.;5760;0;0.000
blr;MA;Глуск;Могилевскаяобл.;6510;0;0.000
blr;MA;Глуша;Могилевскаяобл.;6512;0;0.000
blr;MA;Горки;Могилевскаяобл.;6556;0;0.000
blr;MA;Гродзянка;Могилевскаяобл.;6667;0;0.000
blr;MA;Дрибин;Могилевскаяобл.;15691;0;0.000
blr;MA;Елизово;Могилевскаяобл.;7099;0;0.000
blr;MA;Кировск;Могилевскаяобл.;7922;0;0.000
blr;MA;Климовичи;Могилевскаяобл.;7985;0;0.000
blr;MA;Кличев;Могилевскаяобл.;7999;0;0.000
blr;MA;Костюковичи;Могилевскаяобл.;8201;0;0.000
blr;MA;Краснополье;Могилевскаяобл.;8261;0;0.000
blr;MA;Кричев;Могилевскаяобл.;8298;0;0.000
blr;MA;Круглое;Могилевскаяобл.;8309;0;0.000
blr;MA;Могилев;Могилевскаяобл.;9263;0;0.000
blr;MA;Мстиславль;Могилевскаяобл.;9358;0;0.000
blr;MA;Осиповичи;Могилевскаяобл.;9969;0;0.000
blr;MA;Славгород;Могилевскаяобл.;11243;0;0.000
blr;MA;Хотимск;Могилевскаяобл.;12417;0;0.000
blr;MA;Чаусы;Могилевскаяобл.;12530;0;0.000
blr;MA;Чериков;Могилевскаяобл.;12550;0;0.000
blr;MA;Шклов;Могилевскаяобл.;12763;0;0.000
kaz;;Аблакетка;"Восточно-Казахстанская обл.";14000;0;
kaz;;Акбулак;Северо-Казахстанскаяобл.;14002;0;0.000
kaz;;Аккистау;"Атырауская обл.";14003;0;0.000
kaz;;Аккульск;"Восточно-Казахстанская обл.";14005;0;0.000
kaz;;Аккум;"Кызылординская обл.";14006;0;0.000
kaz;;Аксай;Западно-Казахстанскаяобл.;14008;0;0.000
kaz;MAN;Акшакур;"Мангистауская обл.";14010;0;
kaz;;Алгабас;Алма-Атинскаяобл.;14011;0;
kaz;;Алтынсарина;"Костанайская обл.";14012;0;0.000
kaz;ZHA;Аса;"Жамбылская обл.";33571;0;
kaz;;Асса;"Жамбылская обл.";14013;0;0.000
kaz;KUS;Аулиеколь;"Костанайская обл.";14014;0;0.000
kaz;;Ахмирово;"Восточно-Казахстанская обл.";14015;0;
kaz;;Бадам;"Южно-Казахстанская обл.";14018;0;
kaz;;Бадамша;Актюбинскаяобл.;14019;0;0.000
kaz;;Байтанат;"Восточно-Казахстанская обл.";14021;0;0.000
kaz;;Балпык-би;Алма-Атинскаяобл.;14022;0;0.000
kaz;;"Бауыржан Момышулы";"Жамбылская обл.";33576;0;0.000
kaz;;Бектобе;"Жамбылская обл.";33585;0;
kaz;;Белокаменка;"Восточно-Казахстанская обл.";14023;0;
kaz;KZY;Белькуль;"Кызылординская обл.";14024;0;
kaz;;Береке;Алма-Атинскаяобл.;14025;0;
kaz;;Берлестык;Акмолинскаяобл.;14026;0;0.000
kaz;ALM;Бирлик;Алма-Атинскаяобл.;14027;0;0.000
kaz;VOS;Бобровка;"Восточно-Казахстанская обл.";14029;0;0.000
kaz;;Булак;Северо-Казахстанскаяобл.;14031;0;0.000
kaz;SEV;"Васильковский ГОК";Северо-Казахстанскаяобл.;14032;0;0.000
kaz;VOS;Водный;"Восточно-Казахстанская обл.";14033;0;
kaz;SEV;Возвышенка;Северо-Казахстанскаяобл.;14034;0;0.000
kaz;SEV;Володаровка;Северо-Казахстанскаяобл.;14035;0;0.000
kaz;VOS;Выдриха;"Восточно-Казахстанская обл.";14037;0;0.000
kaz;VOS;Гагарино;"Восточно-Казахстанская обл.";14038;0;0.000
kaz;VOS;Глуховка;"Восточно-Казахстанская обл.";14039;0;0.000
kaz;VOS;Горняцкий;"Костанайская обл.";14040;0;0.000
kaz;AKM;Гранитный;Акмолинскаяобл.;14042;0;
kaz;;Грэсс;Алма-Атинскаяобл.;14043;0;0.000
kaz;ZAP;Даринское;Западно-Казахстанскаяобл.;14044;0;
kaz;;Даулет;Алма-Атинскаяобл.;14045;0;
kaz;;Денисовка;"Костанайская обл.";14046;0;0.000
kaz;KAR;Долинка;Карагандинскаяобл.;14048;0;
kaz;;Достык;Алма-Атинскаяобл.;14049;0;0.000
kaz;AKM;Егиндыколь;Акмолинскаяобл.;14050;0;0.000
kaz;;Енбек;Алма-Атинскаяобл.;14051;0;0.000
kaz;;Жазык;"Восточно-Казахстанская обл.";14053;0;0.000
kaz;;Жайрем;Карагандинскаяобл.;14054;0;
kaz;;Жалагаш;"Кызылординская обл.";14055;0;0.000
kaz;;Жамбыл;;14056;0;0.000
kaz;;Жанаул;Акмолинскаяобл.;14058;0;
kaz;;Жанокорган;"Кызылординская обл.";14060;0;0.000
kaz;;Жансугурова;Алма-Атинскаяобл.;14061;0;0.000
kaz;;Жаркент;Алма-Атинскаяобл.;14062;0;0.000
kaz;;Жарколь;Северо-Казахстанскаяобл.;14063;0;0.000
kaz;;Жаркын;"Восточно-Казахстанская обл.";14064;0;
kaz;;Жезды;Карагандинскаяобл.;14065;0;0.000
kaz;ZAP;Желаево;Западно-Казахстанскаяобл.;14066;0;
kaz;ALM;Жетысу;Алма-Атинскаяобл.;14068;0;0.000
kaz;;Житикара;"Костанайская обл.";13957;0;0.000
kaz;;"Жолпак Тобе";"Жамбылская обл.";14070;0;0.000
kaz;;Жосалы;"Кызылординская обл.";14071;0;0.000
kaz;;Жулдыз;Алма-Атинскаяобл.;14072;0;
kaz;;Зачаганский;Западно-Казахстанскаяобл.;14075;0;
kaz;;Ивановка;"Восточно-Казахстанская обл.";14076;0;
kaz;;Изумрудный;Карагандинскаяобл.;14077;0;0.000
kaz;;Интернациональный;Акмолинскаяобл.;14079;0;
kaz;;Иргели;Алма-Атинскаяобл.;14080;0;
kaz;YUZ;Казыгурт;"Южно-Казахстанская обл.";14084;0;0.000
kaz;;Кандыагаш;Актюбинскаяобл.;14087;0;0.000
kaz;;Карабас;Карагандинскаяобл.;14088;0;
kaz;;Караоткель;Акмолинскаяобл.;14090;0;
kaz;;Карасу;"Костанайская обл.";14091;0;0.000
kaz;;Каратобе;Западно-Казахстанскаяобл.;14092;0;0.000
kaz;;Караузек;Акмолинскаяобл.;14094;0;0.000
kaz;;Карсакпай;Карагандинскаяобл.;14096;0;0.000
kaz;;"Кендала, Талагарский р-н";Алма-Атинскаяобл.;16926;0;
kaz;;Кенесары;Акмолинскаяобл.;14098;0;0.000
kaz;;Кирпичный;Северо-Казахстанскаяобл.;14100;0;0.000
kaz;;Киялы;;14102;0;0.000
kaz;;Коктерек;Алма-Атинскаяобл.;14103;0;
kaz;;Коктобе;Алма-Атинскаяобл.;14104;0;
kaz;;Косчагыл;"Атырауская обл.";14110;0;0.000
kaz;;Кошкар;Карагандинскаяобл.;14111;0;0.000
kaz;;Кощи;Акмолинскаяобл.;14113;0;0.000
kaz;;Красина;"Восточно-Казахстанская обл.";14114;0;
kaz;;Крупское;Павлодарскаяобл.;14115;0;0.000
kaz;;Кулан;"Жамбылская обл.";14116;0;0.000
kaz;;Кушокы;Карагандинскаяобл.;14118;0;0.000
kaz;;Кызыл-Жар;Акмолинскаяобл.;14120;0;
kaz;;Кызыл-Тобе;"Мангистауская обл.";14119;0;
kaz;;Кызылжарма;"Кызылординская обл.";14121;0;
kaz;;Луговой;"Жамбылская обл.";33581;0;0.000
kaz;;Мангыстау;"Мангистауская обл.";14125;0;
kaz;;Меновное;"Восточно-Казахстанская обл.";14126;0;
kaz;;Мерке;"Жамбылская обл.";33578;0;0.000
kaz;;Металлург;"Восточно-Казахстанская обл.";14127;0;
kaz;;Мойынты;Карагандинскаяобл.;14131;0;0.000
kaz;;Молодежный;Карагандинскаяобл.;14132;0;0.000
kaz;;Мунайши;"Мангистауская обл.";14133;0;0.000
kaz;;Мынарал;"Жамбылская обл.";14136;0;0.000
kaz;;Наурзум;"Костанайская обл.";14138;0;0.000
kaz;;"Новая Бухтарма";"Восточно-Казахстанская обл.";14140;0;0.000
kaz;;Озерки;"Восточно-Казахстанская обл.";14145;0;
kaz;;Ойтал;"Жамбылская обл.";33579;0;0.000
kaz;;"Опытное Поле";"Восточно-Казахстанская обл.";14146;0;
kaz;;"Отеген Батыра";Алма-Атинскаяобл.;14148;0;
kaz;;Переметное;Западно-Казахстанскаяобл.;14149;0;0.000
kaz;;Пойма;Западно-Казахстанскаяобл.;14153;0;
kaz;;Прибрежное;"Восточно-Казахстанская обл.";14156;0;0.000
kaz;;Пригородный;Акмолинскаяобл.;14157;0;0.000
kaz;;Прииртышское;Павлодарскаяобл.;14158;0;0.000
kaz;;Приозерный;Карагандинскаяобл.;14159;0;0.000
kaz;;Приречное;"Восточно-Казахстанская обл.";14160;0;
kaz;;Ремизовка;Алма-Атинскаяобл.;14165;0;0.000
kaz;PAV;Розовка;;16880;0;0.000
kaz;;Садовая;"Костанайская обл.";14166;0;0.000
kaz;YUZ;Сайрам;"Южно-Казахстанская обл.";14167;0;
kaz;;Сайхин;Западно-Казахстанскаяобл.;14168;0;0.000
kaz;;Саксаульское;"Кызылординская обл.";14169;0;0.000
kaz;;Сарыбулак;"Жамбылская обл.";14171;0;0.000
kaz;;Сарыкамыс;"Атырауская обл.";14172;0;
kaz;;Сарыкемер;"Жамбылская обл.";14173;0;
kaz;;Сарыколь;"Костанайская обл.";14174;0;0.000
kaz;;Сарымолдаев;"Жамбылская обл.";33580;0;0.000
kaz;;Сатпаев;Карагандинскаяобл.;14176;0;
kaz;;Сев.Восточный;"Восточно-Казахстанская обл.";14179;0;
kaz;;"Север промзона";Северо-Казахстанскаяобл.;14180;0;0.000
kaz;;Секисовка;"Восточно-Казахстанская обл.";14181;0;0.000
kaz;;Селикатный;"Восточно-Казахстанская обл.";14182;0;0.000
kaz;;Серебряково;Западно-Казахстанскаяобл.;14183;0;0.000
kaz;;Солнечное;"Восточно-Казахстанская обл.";33561;0;
kaz;;Талица;"Восточно-Казахстанская обл.";14189;0;0.000
kaz;;Тарановка;"Костанайская обл.";14190;0;0.000
kaz;;Тарханка;"Восточно-Казахстанская обл.";14191;0;0.000
kaz;;Таскала;Западно-Казахстанскаяобл.;14192;0;0.000
kaz;;Таукент;"Южно-Казахстанская обл.";14195;0;0.000
kaz;;Тельмана;Акмолинскаяобл.;14196;0;0.000
kaz;;Темир;Актюбинскаяобл.;14197;0;0.000
kaz;;Теректи;Карагандинскаяобл.;14198;0;0.000
kaz;;Торетам;"Кызылординская обл.";14203;0;0.000
kaz;;Торткудук;Павлодарскаяобл.;14204;0;0.000
kaz;;Троицк;Акмолинскаяобл.;14205;0;0.000
kaz;;Тулпар;"Южно-Казахстанская обл.";14206;0;0.000
kaz;;Тургень;Алма-Атинскаяобл.;14207;0;0.000
kaz;;Тюлькубас;"Южно-Казахстанская обл.";14209;0;0.000
kaz;;Узунколь;Северо-Казахстанскаяобл.;14210;0;0.000
kaz;MAN;Умирзак;"Мангистауская обл.";14211;0;
kaz;;Успенка;"Восточно-Казахстанская обл.";14212;0;0.000
kaz;;Хантау;"Жамбылская обл.";14215;0;0.000
kaz;;Хобда;Актюбинскаяобл.;14217;0;0.000
kaz;;Чапаевка;Северо-Казахстанскаяобл.;14219;0;0.000
kaz;;Чапаево;Западно-Казахстанскаяобл.;14220;0;0.000
kaz;;Чемолган;Алма-Атинскаяобл.;14221;0;0.000
kaz;;Чингирлау;Западно-Казахстанскаяобл.;14222;0;0.000
kaz;;Чубары;Акмолинскаяобл.;14223;0;0.000
kaz;ALM;Чумыр;Алма-Атинскаяобл.;14224;0;0.000
kaz;AKT;Шалкар;Северо-Казахстанскаяобл.;14225;0;0.000
kaz;KAR;Шахан;Карагандинскаяобл.;14227;0;
kaz;KZY;Шиели;"Кызылординская обл.";14230;0;0.000
kaz;AKM;Шортадинский;Акмолинскаяобл.;14233;0;0.000
kaz;ZHA;Шу;"Жамбылская обл.";14234;0;0.000
kaz;;Шубарши;Актюбинскаяобл.;14235;0;0.000
kaz;ZAP;Щапово;Западно-Казахстанскаяобл.;14236;0;0.000
kaz;AKM;Айдабол;Акмолинскаяобл.;4639;0;0.000
kaz;AKM;Акбеит;Акмолинскаяобл.;4669;0;0.000
kaz;;"Акколь, Акмолинская обл";Акмолинскаяобл.;4679;0;
kaz;AKM;Акмолинск;Акмолинскаяобл.;4681;0;0.000
kaz;AKM;Аксу;Акмолинскаяобл.;4687;0;0.000
kaz;;"Алексеевка, Акмолинская обл.";Акмолинскаяобл.;4733;0;
kaz;AKM;Астана;Акмолинскаяобл.;4961;0;
kaz;;Астраханка;Акмолинскаяобл.;4965;0;0.000
kaz;;"Атабасар, Акмолинская обл.";Акмолинскаяобл.;4970;0;0.000
kaz;AKM;Балкащино;Акмолинскаяобл.;5111;0;0.000
kaz;AKM;Бестобе;Акмолинскаяобл.;5379;0;0.000
kaz;;"Борисовка, Акбасарский р-н";Акмолинскаяобл.;32918;0;0.000
kaz;AKM;Державинск;Акмолинскаяобл.;6849;0;0.000
kaz;AKM;Ерейментау;Акмолинскаяобл.;7118;0;0.000
kaz;AKM;Ерейметау;Акмолинскаяобл.;15471;0;0.000
kaz;AKM;Есиль;Акмолинскаяобл.;7121;0;0.000
kaz;AKM;Жаксы;Акмолинскаяобл.;7133;0;0.000
kaz;AKM;Жалтыр;Акмолинскаяобл.;7135;0;0.000
kaz;AKM;Железнодорожный;Акмолинскаяобл.;31265;0;
kaz;AKM;Жолымбет;Акмолинскаяобл.;7171;0;0.000
kaz;AKM;Зеренда;Акмолинскаяобл.;7243;0;0.000
kaz;AKM;Коянды;Акмолинскаяобл.;15695;0;
kaz;AKM;"Красный Яр";Акмолинскаяобл.;8266;0;
kaz;AKM;Макинск;Акмолинскаяобл.;8896;0;0.000
kaz;AKM;Степногорск;Акмолинскаяобл.;11387;0;0.000
kaz;AKM;Степняк;Акмолинскаяобл.;11388;0;0.000
kaz;AKM;Шортанды;Акмолинскаяобл.;12767;0;0.000
kaz;AKM;Щучинск;Акмолинскаяобл.;12796;0;0.000
kaz;AKT;Акшам;Актюбинскаяобл.;4698;0;0.000
kaz;;"Алга, Актюбинская обл.";Актюбинскаяобл.;4712;0;0.000
kaz;AKT;Жем;Актюбинскаяобл.;15467;0;0.000
kaz;AKT;Иргиз;Актюбинскаяобл.;7376;0;0.000
kaz;AKT;Карабутак;Актюбинскаяобл.;7665;0;0.000
kaz;AKT;Карауылкельды;Актюбинскаяобл.;32854;0;0.000
kaz;AKT;Комсомольское;Актюбинскаяобл.;14107;0;0.000
kaz;AKT;Мартук;Актюбинскаяобл.;9009;0;0.000
kaz;AKT;Новоалексеевка;Актюбинскаяобл.;9551;0;0.000
kaz;AKT;Октябрьск;Актюбинскаяобл.;9842;0;0.000
kaz;AKT;Уил;Актюбинскаяобл.;11852;0;0.000
kaz;AKT;Хромтау;Актюбинскаяобл.;12437;0;0.000
kaz;AKT;Шубаркудук;Актюбинскаяобл.;12777;0;0.000
kaz;AKT;Эмба;Актюбинскаяобл.;12876;0;0.000
kaz;ALM;Аймен;Алма-Атинскаяобл.;15400;0;0.000
kaz;ALM;Актогай;Алма-Атинскаяобл.;4695;0;0.000
kaz;ALM;Алматы;Алма-Атинскаяобл.;4756;0;
kaz;;"Андреевка, Алма-Атинская обл.";Алма-Атинскаяобл.;4848;0;0.000
kaz;ALM;Байсерке;Алма-Атинскаяобл.;22937;0;
kaz;ALM;Баканас;Алма-Атинскаяобл.;5084;0;0.000
kaz;ALM;Бурундай;Алма-Атинскаяобл.;5726;0;0.000
kaz;ALM;Есик;Алма-Атинскаяобл.;15468;0;0.000
kaz;ALM;Иссык;Алма-Атинскаяобл.;7392;0;0.000
kaz;;"Кайнар, Талгарский р-н";Алма-Атинскаяобл.;32831;0;0.000
kaz;ALM;Капал;Алма-Атинскаяобл.;7652;0;0.000
kaz;ALM;Капчагай;Алма-Атинскаяобл.;7656;0;0.000
kaz;ALM;Карабулак;Алма-Атинскаяобл.;7664;0;0.000
kaz;ALM;Каскелен;Алма-Атинскаяобл.;7735;0;
kaz;ALM;Кеген;Алма-Атинскаяобл.;32815;0;0.000
kaz;ALM;Кугалы;Алма-Атинскаяобл.;8323;0;0.000
kaz;;"Мерей, Карасайский р-н";Алма-Атинскаяобл.;14305;0;0.000
kaz;;"Мухаметжан Туймебаева";Алма-Атинскаяобл.;23078;0;0.000
kaz;ALM;Нарынкол;Алма-Атинскаяобл.;9460;0;0.000
kaz;;"Панфилов, Алма-Атинская обл.";Алма-Атинскаяобл.;10074;0;
kaz;ALM;Первомайский;Алма-Атинскаяобл.;15401;0;0.000
kaz;ALM;Сарканд;Алма-Атинскаяобл.;10961;0;0.000
kaz;ALM;Сарыозек;Алма-Атинскаяобл.;10969;0;0.000
kaz;ALM;Талгар;Алма-Атинскаяобл.;11489;0;
kaz;ALM;Талдыкорган;Алма-Атинскаяобл.;11490;0;0.000
